knot,symmetry_group,verified,amphichiral
K15n119843,0,True,False
K15n119845,0,True,False
K15n64237,0,True,False
K15n119846,0,True,False
K15n163834,0,True,False
K15n64241,0,True,False
K15n64249,Z/2,True,False
K15n64256,0,True,False
K15n64259,0,True,False
K15n119852,0,True,False
K15n155236,0,True,False
K15n119862,0,True,False
K15n119865,0,True,False
K15n119867,0,True,False
K15n119869,0,True,False
K15n119876,0,True,False
K15n119884,0,True,False
K15n119889,0,True,False
K15n155242,0,True,False
K15n155253,0,True,False
K15n155260,0,True,False
K15n155262,0,True,False
K15n119895,0,True,False
K15n119902,0,True,False
K15n119903,0,True,False
K15n119905,0,True,False
K15n119913,0,True,False
K15n119915,0,True,False
K15n119917,0,True,False
K15n64263,0,True,False
K15n64266,0,True,False
K15n46105,0,True,False
K15n64268,0,True,False
K15n119920,0,True,False
K15n46107,0,True,False
K15n46109,0,True,False
K15n46112,0,True,False
K15n163836,0,True,False
K15n119929,0,True,False
K15n119931,0,True,False
K15n119935,0,True,False
K15n119939,0,True,False
K15n155269,0,True,False
K15n46115,0,True,False
K15n147082,0,True,False
K15n119941,0,True,False
K15n119943,0,True,False
K15n119947,0,True,False
K15n46116,0,True,False
K15n155273,0,True,False
K15n155278,0,True,False
K15n46125,0,True,False
K15n119950,0,True,False
K15n119955,0,True,False
K15n119957,0,True,False
K15n119962,0,True,False
K15n46126,0,True,False
K15n46129,0,True,False
K15n46130,0,True,False
K15n46132,0,True,False
K15n147083,0,True,False
K15n147086,0,True,False
K15n147088,0,True,False
K15n147090,0,True,False
K15n46133,0,True,False
K13a3696,0,True,False
K13a3699,0,True,False
K15n46139,0,True,False
K15n119965,0,True,False
K15n119967,0,True,False
K15n46141,0,True,False
K15n46142,0,True,False
K15n155284,0,True,False
K15n46145,0,True,False
K15n46147,0,True,False
K13a3700,0,True,False
K13a3702,Z/2,True,False
K13a3710,Z/2,True,False
K15n147095,0,True,False
K13a3717,Z/2,True,False
K13a3719,Z/2,True,False
K15n64270,0,True,False
K15n64271,0,True,False
K15n64272,0,True,False
K15n163857,0,True,False
K15n147096,0,True,False
K15n46151,0,True,False
K15n46153,0,True,False
K15n147102,0,True,False
K15n147104,0,True,False
K15n46156,0,True,False
K15n119968,0,True,False
K15n119969,0,True,False
K15n119973,0,True,False
K15n147106,0,True,False
K15n46160,0,True,False
K13a3721,0,True,False
K15n46161,0,True,False
K13a3724,0,True,False
K15n155293,0,True,False
K15n163863,0,True,False
K15n147109,0,True,False
K15n147112,0,True,False
K15n147114,0,True,False
K15n64275,0,True,False
K15n64285,0,True,False
K15n119975,0,True,False
K15n119983,0,True,False
K15n119986,0,True,False
K15n46163,0,True,False
K15n119987,0,True,False
K15n119992,0,True,False
K15n119993,0,True,False
K15n120003,Z/2,True,False
K15n120012,0,True,False
K15n46166,0,True,False
K15n46167,0,True,False
K15n46180,Z/2,True,False
K15n46181,0,True,False
K15n46185,0,True,False
K15n46195,0,True,False
K15n46196,0,True,False
K15n46202,0,True,False
K15n46213,0,True,False
K15n163873,0,True,False
K15n46216,0,True,False
K15n64288,0,True,False
K15n64292,0,True,False
K15n120015,0,True,False
K15n120037,0,True,False
K15n120040,0,True,False
K15n120049,0,True,False
K15n120050,0,True,False
K15n120051,0,True,False
K15n120053,0,True,False
K15n46217,0,True,False
K15n46218,0,True,False
K15n120055,0,True,False
K15n120058,0,True,False
K15n120059,0,True,False
K15n163875,0,True,False
K15n46219,0,True,False
K15n46225,0,True,False
K15n46226,0,True,False
K15n155300,0,True,False
K15n120062,0,True,False
K15n120067,0,True,False
K15n120070,0,True,False
K15n46228,0,True,False
K15a18840,Z/2 + Z/2,True,False
K13a3730,0,True,False
K15n147133,0,True,False
K15n64297,0,True,False
K15n163877,0,True,False
K15n163883,0,True,False
K15n163886,0,True,False
K15n147135,0,True,False
K15n155309,0,True,False
K15n46231,0,True,False
K15n163888,0,True,False
K15n64303,0,True,False
K15n64304,0,True,False
K15n147139,0,True,False
K15n147152,0,True,False
K15n147153,0,True,False
K15n163896,0,True,False
K15n64308,0,True,False
K15n64309,0,True,False
K15n46232,0,True,False
K15n147157,0,True,False
K15n46235,0,True,False
K15n147160,0,True,False
K15n147161,0,True,False
K15n147165,0,True,False
K15n147168,0,True,False
K15n147169,0,True,False
K15n147179,0,True,False
K15n147185,0,True,False
K15n147186,Z/2,True,False
K15n147187,Z/2,True,False
K15n147189,0,True,False
K15n46237,0,True,False
K15n46241,Z/2,True,False
K15n46245,0,True,False
K15n147198,0,True,False
K15n147199,Z/2,True,False
K15n147202,0,True,False
K15n147203,0,True,False
K15n147207,Z/2,True,False
K15n147212,Z/2,True,False
K15n155318,0,True,False
K15n155324,0,True,False
K15n155328,0,True,False
K15n46258,0,True,False
K15n46259,0,True,False
K15n46260,0,True,False
K15n46262,0,True,False
K15n46270,Z/2,True,False
K15n46274,Z/2,True,False
K15n147213,Z/2,True,False
K15n147221,Z/2,True,False
K15n64318,0,True,False
K15n147222,Z/2,True,False
K15n46277,0,True,False
K15n46282,Z/2,True,False
K15n46287,0,True,False
K15n147225,Z/2,True,False
K15n147226,0,True,False
K15n147230,0,True,False
K15n147236,0,True,False
K15n46289,0,True,False
K15n46294,0,True,False
K13a3742,0,True,False
K13a3745,0,True,False
K13a3746,0,True,False
K15n147243,0,True,False
K13a3747,Z/2,True,False
K15n46298,0,True,False
K15n46309,Z/2,True,False
K15n46312,0,True,False
K13a3748,0,True,False
K15n147244,0,True,False
K15n147245,0,True,False
K15n147250,0,True,False
K15n46321,0,True,False
K15n46323,Z/2,True,False
K15n155330,0,True,False
K15n155336,0,True,False
K15n155337,0,True,False
K15n155344,0,True,False
K15n155347,0,True,False
K15n46324,Z/2,True,False
K15n46329,0,True,False
K15n46333,0,True,False
K15n46337,0,True,False
K15n46339,0,True,False
K15n120081,0,True,False
K15n120089,0,True,False
K15n46340,0,True,False
K15n46342,0,True,False
K15n46344,0,True,False
K15n46350,0,True,False
K15n120098,0,True,False
K15n120099,0,True,False
K15n120104,0,True,False
K15n46353,0,True,False
K15n64326,0,True,False
K15n120106,0,True,False
K15n64327,0,True,False
K15n46355,Z/2,True,False
K15n46359,0,True,False
K15n46363,Z/2,True,False
K15n46372,Z/2,True,False
K15n64328,0,True,False
K15n163908,0,True,False
K15n120109,0,True,False
K15n120111,0,True,False
K15n46373,0,True,False
K15n46377,0,True,False
K15n46380,0,True,False
K15n46381,0,True,False
K15n120117,0,True,False
K15n46386,0,True,False
K15n46387,0,True,False
K15n46389,0,True,False
K15n46395,0,True,False
K13a3761,0,True,False
K15n64334,0,True,False
K13a3762,0,True,False
K15n120122,0,True,False
K15n120128,0,True,False
K15n120131,0,True,False
K15n120134,0,True,False
K15n120143,0,True,False
K15n120145,0,True,False
K15n120146,0,True,False
K15n147260,0,True,False
K15n64348,0,True,False
K15n64353,0,True,False
K15n64357,0,True,False
K15n120148,0,True,False
K15n120150,0,True,False
K15n120151,0,True,False
K15n120152,0,True,False
K15n120155,0,True,False
K15n46404,0,True,False
K15n46409,0,True,False
K15n46412,0,True,False
K15n46426,0,True,False
K15n46427,0,True,False
K15n46440,Z/2 + Z/2,True,False
K15n46444,0,True,False
K15n155355,0,True,False
K15n155357,0,True,False
K15n155363,0,True,False
K15n155365,0,True,False
K15n64358,0,True,False
K15n155370,0,True,False
K15n147265,0,True,False
K15n46446,0,True,False
K15n120159,0,True,False
K15n120160,0,True,False
K15n120173,0,True,False
K15n120176,0,True,False
K15n120185,0,True,False
K15n120188,0,True,False
K15n163919,0,True,False
K15n163920,0,True,False
K15n163924,0,True,False
K13a3765,0,True,False
K15n163928,0,True,False
K13a3766,0,True,False
K13a3768,0,True,False
K15n155379,0,True,False
K15n163929,0,True,False
K15n155382,0,True,False
K15n155383,0,True,False
K15n155384,0,True,False
K15n155385,0,True,False
K15n120207,0,True,False
K15n120209,0,True,False
K15n120216,0,True,False
K15n120217,0,True,False
K15n163930,0,True,False
K15n163946,0,True,False
K15n155386,0,True,False
K15n46467,Z/2,True,False
K15n46471,0,True,False
K13a3774,0,True,False
K15n120218,0,True,False
K15n120219,0,True,False
K15n120223,0,True,False
K15n120224,0,True,False
K15n147270,0,True,False
K15n147272,0,True,False
K15n120228,0,True,False
K15n120232,0,True,False
K15n120235,0,True,False
K15n147273,0,True,False
K13a3775,0,True,False
K15n120237,0,True,False
K15n120249,0,True,False
K15n120250,0,True,False
K15n120252,0,True,False
K15n120254,0,True,False
K15n120257,0,True,False
K15n120267,0,True,False
K15n120275,0,True,False
K15n147276,0,True,False
K13a3777,0,True,False
K13a3778,0,True,False
K15n120278,0,True,False
K13a3781,Z/2,True,False
K13a3785,0,True,False
K13a3791,0,True,False
K15n147277,0,True,False
K15n147279,0,True,False
K15n147282,0,True,False
K15n147283,0,True,False
K15n147289,0,True,False
K15n120279,0,True,False
K15n120298,0,True,False
K15n120300,0,True,False
K15n120306,0,True,False
K15n147290,0,True,False
K15n163953,0,True,False
K15n163955,0,True,False
K15n46491,0,True,False
K15n163957,0,True,False
K15n46493,0,True,False
K15n46499,0,True,False
K15n155400,0,True,False
K13a3793,0,True,False
K15n46505,0,True,False
K15n155404,0,True,False
K15n120308,0,True,False
K15n120309,0,True,False
K15n46514,0,True,False
K15n46517,0,True,False
K15n46522,0,True,False
K15n46523,Z/2,True,False
K15n120313,0,True,False
K15n120314,0,True,False
K15n120316,0,True,False
K15n46529,0,True,False
K15n46530,0,True,False
K15n46531,0,True,False
K15n46536,0,True,False
K15n120317,0,True,False
K15n120319,0,True,False
K15n120329,0,True,False
K15n120330,0,True,False
K15n46538,0,True,False
K15n46540,0,True,False
K15n46542,0,True,False
K15n120331,0,True,False
K15n120332,0,True,False
K15n120338,0,True,False
K15n120343,0,True,False
K15n147298,0,True,False
K15n46554,0,True,False
K13a3801,0,True,False
K13a3803,0,True,False
K13a3806,0,True,False
K13a3809,0,True,False
K15n164003,Z/2,True,False
K15n147299,0,True,False
K15n147306,0,True,False
K15n147307,0,True,False
K15n147312,0,True,False
K15n147314,0,True,False
K15n147327,Z/2,True,False
K15n147329,Z/2,True,False
K15n120346,0,True,False
K15n147334,0,True,False
K15n147335,0,True,False
K15n147336,0,True,False
K15n147337,0,True,False
K15n147342,0,True,False
K15n147348,0,True,False
K15n147352,0,True,False
K15n147356,0,True,False
K15n120347,0,True,False
K15n147369,0,True,False
K15n147374,0,True,False
K15n120349,0,True,False
K15n147385,0,True,False
K15n147391,0,True,False
K15n147392,0,True,False
K15n147400,0,True,False
K15n147412,0,True,False
K15n147415,0,True,False
K15n147421,0,True,False
K15n147422,0,True,False
K15n147423,0,True,False
K15n147424,0,True,False
K15n147430,0,True,False
K15n147431,0,True,False
K15n147441,Z/2,True,False
K15n147445,0,True,False
K15n147452,0,True,False
K15n147457,0,True,False
K15n147460,0,True,False
K15n147464,0,True,False
K15n155413,0,True,False
K15n147465,0,True,False
K15n147471,0,True,False
K15n120356,0,True,False
K15n120360,0,True,False
K15n120362,0,True,False
K15n120363,0,True,False
K15n120367,0,True,False
K13a3819,0,True,False
K13a3822,0,True,False
K15n120372,0,True,False
K13a3826,0,True,False
K15n120374,0,True,False
K15n120376,0,True,False
K15n120378,0,True,False
K13a3834,0,True,False
K15n120385,0,True,False
K15n120386,0,True,False
K15n120388,0,True,False
K15n120392,0,True,False
K13a3835,Z/2,True,False
K15n120400,0,True,False
K15n120406,0,True,False
K15n120412,0,True,False
K15n120414,0,True,False
K15n120417,0,True,False
K15n120418,0,True,False
K15n120419,0,True,False
K15n120433,0,True,False
K15n147476,0,True,False
K15n164021,0,True,False
K15n147478,0,True,False
K15n147483,Z/2,True,False
K15n147484,0,True,False
K15n147487,0,True,False
K15n147490,0,True,False
K15n164024,0,True,False
K15n164029,0,True,False
K15n120435,0,True,False
K15n120442,0,True,False
K15n164033,0,True,False
K15n164036,0,True,False
K13a3838,0,True,False
K13a3840,0,True,False
K13a3844,Z/2,True,False
K15n120444,0,True,False
K15n120457,0,True,False
K15n120460,0,True,False
K15n147497,0,True,False
K15n147502,0,True,False
K15n164037,0,True,False
K15n164041,0,True,False
K15n164043,0,True,False
K15n120469,0,True,False
K13a3849,0,True,False
K15n164046,0,True,False
K15n147503,Z/2,True,False
K13a3855,0,True,False
K15n164047,0,True,False
K15n147505,0,True,False
K15n147509,0,True,False
K15n164050,0,True,False
K13a3860,0,True,False
K15n164051,0,True,False
K15n164052,0,True,False
K15n164053,0,True,False
K15n164054,0,True,False
K13a3863,0,True,False
K15a18886,0,True,False
K15n164056,0,True,False
K15n164057,0,True,False
K15n155425,0,True,False
K15n120480,0,True,False
K15n164062,0,True,False
K15n164063,0,True,False
K15n164064,0,True,False
K15n120487,0,True,False
K15n164066,0,True,False
K15n155431,0,True,False
K15n155432,0,True,False
K15n164068,0,True,False
K15n164070,0,True,False
K15n164072,0,True,False
K15n164074,0,True,False
K15n155438,0,True,False
K15n147515,0,True,False
K15n120491,0,True,False
K13a3875,0,True,False
K15n147520,0,True,False
K15n147521,0,True,False
K15n147528,0,True,False
K15n147529,0,True,False
K13a3876,0,True,False
K13a3880,Z/2,True,False
K13a3884,0,True,False
K15n155443,0,True,False
K13a3885,Z/2,True,False
K13a3890,0,True,False
K15n155450,0,True,False
K15n155454,0,True,False
K15n155457,0,True,False
K15n155462,0,True,False
K15n155463,0,True,False
K15n155464,0,True,False
K13a3906,Z/2,True,False
K15n147542,0,True,False
K15n147552,0,True,False
K13a3907,0,True,False
K15n147563,0,True,False
K15n147575,0,True,False
K15n147579,0,True,False
K15n147580,0,True,False
K15n147583,0,True,False
K15n120500,0,True,False
K15n164088,0,True,False
K15n147585,0,True,False
K15n147598,0,True,False
K15n155477,0,True,False
K15n155479,0,True,False
K15n147605,Z/2,True,False
K15n147610,0,True,False
K15n164092,0,True,False
K15n164093,0,True,False
K15n164098,0,True,False
K15n147614,0,True,False
K15n147616,0,True,False
K15n147621,0,True,False
K15n147624,0,True,False
K15n120511,0,True,False
K15n120514,0,True,False
K15n147628,0,True,False
K13a3912,Z/2,True,False
K13a3916,Z/2,True,False
K15n147635,0,True,False
K15n147636,0,True,False
K13a3920,Z/2,True,False
K15n147637,Z/2,True,False
K15n147642,0,True,False
K15n147644,0,True,False
K15n147656,0,True,False
K15n147665,0,True,False
K15n147670,Z/2,True,False
K15n155483,0,True,False
K15n164101,0,True,False
K15n164103,0,True,False
K15n147673,0,True,False
K15n155486,0,True,False
K15n164104,0,True,False
K15n120517,0,True,False
K15n147678,0,True,False
K15n147679,0,True,False
K15n147680,0,True,False
K15n147689,0,True,False
K15n120530,0,True,False
K15n120532,0,True,False
K15n120540,0,True,False
K15n164113,0,True,False
K15n147693,0,True,False
K15n120541,0,True,False
K15n164114,0,True,False
K15n164118,0,True,False
K15n164119,0,True,False
K15n147698,0,True,False
K15n164123,0,True,False
K15n164124,0,True,False
K15n155505,0,True,False
K15n155513,0,True,False
K15n164126,0,True,False
K15n164132,0,True,False
K15n164136,0,True,False
K15n164140,0,True,False
K15n164144,0,True,False
K15n164145,0,True,False
K15n164152,Z/2,True,False
K15n155516,0,True,False
K15n147699,0,True,False
K15n147700,0,True,False
K13a3933,0,True,False
K15n120557,0,True,False
K15n147708,0,True,False
K15n147718,0,True,False
K15n120558,0,True,False
K15n164159,0,True,False
K15n164163,0,True,False
K15n164167,0,True,False
K15n164182,0,True,False
K13a3936,Z/2,True,False
K15n147725,0,True,False
K15n155531,0,True,False
K15n155535,0,True,False
K13a3940,0,True,False
K15n164187,0,True,False
K15n164191,0,True,False
K15n164194,0,True,False
K15n164216,0,True,False
K15n164218,0,True,False
K15n164222,Z/2,True,False
K15n164239,0,True,False
K15n120565,0,True,False
K13a3942,0,True,False
K13a3946,0,True,False
K13a3949,Z/2,True,False
K13a3953,0,True,False
K15n16961,0,True,False
K15n16965,0,True,False
K13a3970,0,True,False
K15n16967,0,True,False
K15n16969,0,True,False
K13a3972,0,True,False
K15n16975,0,True,False
K15n16979,0,True,False
K15n16983,0,True,False
K15n16989,0,True,False
K15n164267,0,True,False
K15n120571,0,True,False
K15n155543,0,True,False
K15n155545,0,True,False
K15n17006,0,True,False
K15n17008,0,True,False
K15n17015,0,True,False
K15n155547,0,True,False
K15n164269,0,True,False
K15n164271,0,True,False
K15n155553,0,True,False
K15n164272,0,True,False
K15n155554,0,True,False
K15n164279,0,True,False
K15n155566,0,True,False
K15n155567,0,True,False
K15n155568,0,True,False
K15a18924,0,True,False
K15n17017,0,True,False
K15n155577,0,True,False
K15n120572,0,True,False
K15n120578,0,True,False
K15n155579,0,True,False
K13a3984,0,True,False
